EmpID,Name,Age,YearsAtCompany,JobSatisfaction,WorkLifeBalance,MonthlyIncome,OverTimeHours,DistanceFromHome_km,PromotionLast5Years,Attrition
EMP2873,Employee_2874,33,10,Very High,Excellent,10702,5 hours,20.963,No,No
EMP2874,Employee_2875,54,0,Low,Excellent,17136,4 hours,28.209,No,No
EMP2875,Employee_2876,39,5,Very Low,Excellent,5599,10 hours,14.175,No,No
EMP2876,Employee_2877,32,9,High,Worst,5235,1 hours,19.763,No,No
EMP2877,Employee_2878,57,10,Very High,Worst,8473,5 hours,26.588,No,No
EMP2878,Employee_2879,27,10,Very Low,Bad,3018,No OT,21.648,No,No
EMP2879,Employee_2880,39,0,Very Low,Good,3858,2 hours,20.207,No,No
EMP2880,Employee_2881,52,4,Very Low,Good,8380,3 hours,18.232,Yes,No
EMP2881,Employee_2882,45,6,Low,Worst,6032,12 hours,27.28,Yes,No
EMP2882,Employee_2883,58,14,High,Excellent,10471,2 hours,6.036,No,No
EMP2883,Employee_2884,40,5,Low,Good,7719,12 hours,29.669,Yes,Yes
EMP2884,Employee_2885,28,13,Very High,Good,15943,5 hours,17.589,No,No
EMP2885,Employee_2886,43,1,Low,Worst,7863,10 hours,27.468,No,No
EMP2886,Employee_2887,56,10,Very Low,Bad,7038,3 hours,1.52,No,No
EMP2887,Employee_2888,36,3,Low,Worst,5846,No OT,20.96,No,No
EMP2888,Employee_2889,43,10,Very Low,Worst,11064,4 hours,22.497,No,No
EMP2889,Employee_2890,40,14,High,Excellent,14394,4 hours,16.705,No,Yes
EMP2890,Employee_2891,58,1,Low,Worst,9622,8 hours,27.927,Yes,No
EMP2891,Employee_2892,58,10,Low,Excellent,15295,7 hours,7.258,No,No
EMP2892,Employee_2893,32,0,Low,Bad,14782,7 hours,24.191,No,No
EMP2893,Employee_2894,30,14,Very Low,Excellent,4159,4 hours,3.134,No,Yes
EMP2894,Employee_2895,38,2,Very Low,Bad,7626,7 hours,16.454,No,No
EMP2895,Employee_2896,30,2,Low,Bad,6722,9 hours,5.838,No,No
EMP2896,Employee_2897,32,14,Low,Bad,14630,6 hours,19.859,No,No
EMP2897,Employee_2898,20,11,High,Worst,14274,No OT,23.201,No,No
EMP2898,Employee_2899,59,6,High,Excellent,17888,11 hours,21.929,No,No
EMP2899,Employee_2900,38,0,Very High,Good,9589,6 hours,25.177,Yes,Yes
EMP2900,Employee_2901,31,8,High,Worst,18473,10 hours,1.785,No,No
EMP2901,Employee_2902,27,10,High,Bad,5243,7 hours,9.143,No,No
EMP2902,Employee_2903,27,5,High,Good,11177,2 hours,25.092,No,No
EMP2903,Employee_2904,31,3,Very Low,Worst,4760,8 hours,16.05,No,No
EMP2904,Employee_2905,52,2,High,Good,19202,7 hours,21.481,No,No
EMP2905,Employee_2906,45,14,High,Bad,8442,1 hours,22.581,No,Yes
EMP2906,Employee_2907,58,2,Low,Good,17965,5 hours,14.635,Yes,Yes
EMP2907,Employee_2908,47,1,Very Low,Good,6236,3 hours,11.982,No,No
EMP2908,Employee_2909,24,1,Very High,Bad,18611,2 hours,14.409,Yes,Yes
EMP2909,Employee_2910,27,13,Very High,Good,11235,10 hours,16.988,No,No
EMP2910,Employee_2911,44,11,High,Worst,18829,5 hours,19.541,No,No
EMP2911,Employee_2912,46,12,Very High,Good,11680,9 hours,26.254,No,Yes
EMP2912,Employee_2913,42,9,Very High,Excellent,14340,12 hours,4.528,No,No
EMP2913,Employee_2914,49,4,Very High,Worst,12148,8 hours,4.559,No,Yes
EMP2914,Employee_2915,42,8,High,Good,13306,1 hours,15.12,No,No
EMP2915,Employee_2916,39,1,Very High,Excellent,14018,9 hours,25.518,No,Yes
EMP2916,Employee_2917,37,1,High,Excellent,14142,9 hours,25.946,No,Yes
EMP2917,Employee_2918,37,11,Low,Excellent,12546,9 hours,3.937,No,No
EMP2918,Employee_2919,21,5,Low,Good,6276,4 hours,25.556,Yes,Yes
EMP2919,Employee_2920,23,12,Very High,Bad,19832,5 hours,9.138,No,Yes
EMP2920,Employee_2921,49,14,Low,Excellent,19008,3 hours,6.141,No,No
EMP2921,Employee_2922,52,9,High,Bad,7172,6 hours,18.105,No,No
EMP2922,Employee_2923,55,1,Low,Worst,16183,1 hours,29.976,Yes,Yes
EMP2923,Employee_2924,37,11,Very High,Bad,15836,6 hours,18.307,Yes,No
EMP2924,Employee_2925,56,3,High,Bad,11989,1 hours,22.775,No,No
EMP2925,Employee_2926,38,5,Very Low,Bad,16740,No OT,25.041,Yes,No
EMP2926,Employee_2927,47,4,High,Bad,16102,10 hours,1.835,No,Yes
EMP2927,Employee_2928,59,0,Low,Bad,18357,4 hours,19.877,No,No
EMP2928,Employee_2929,39,14,Very Low,Worst,18613,1 hours,3.979,No,Yes
EMP2929,Employee_2930,52,5,High,Worst,6326,7 hours,11.517,No,No
EMP2930,Employee_2931,31,0,Very Low,Bad,3719,11 hours,13.116,No,No
EMP2931,Employee_2932,34,2,Very Low,Bad,4069,11 hours,3.424,No,No
EMP2932,Employee_2933,58,9,Very Low,Excellent,10749,11 hours,15.567,No,Yes
EMP2933,Employee_2934,21,4,High,Worst,15935,7 hours,17.104,No,No
EMP2934,Employee_2935,48,13,Low,Good,7887,No OT,15.927,No,No
EMP2935,Employee_2936,29,9,High,Worst,14267,3 hours,5.521,No,No
EMP2936,Employee_2937,21,12,Low,Good,10944,8 hours,12.318,No,No
EMP2937,Employee_2938,30,4,High,Excellent,18934,4 hours,15.28,No,No
EMP2938,Employee_2939,32,12,High,Bad,15747,11 hours,15.776,No,No
EMP2939,Employee_2940,29,9,High,Excellent,13505,10 hours,19.76,Yes,No
EMP2940,Employee_2941,33,5,Low,Bad,16449,9 hours,16.18,No,No
EMP2941,Employee_2942,37,14,High,Worst,14697,12 hours,17.837,No,No
EMP2942,Employee_2943,28,11,Very Low,Bad,7139,5 hours,4.459,No,No
EMP2943,Employee_2944,58,9,High,Good,18221,2 hours,29.077,No,No
EMP2944,Employee_2945,47,7,Very Low,Good,10087,4 hours,20.931,No,Yes
EMP2945,Employee_2946,22,4,Very High,Excellent,3632,11 hours,2.148,No,No
EMP2946,Employee_2947,39,13,Very High,Worst,5199,12 hours,17.906,No,No
EMP2947,Employee_2948,25,14,Low,Good,17548,12 hours,5.577,No,No
EMP2948,Employee_2949,46,10,Low,Excellent,14255,12 hours,17.505,No,No
EMP2949,Employee_2950,21,0,Very High,Worst,9073,No OT,21.002,No,No
EMP2950,Employee_2951,48,4,High,Worst,19744,7 hours,16.672,No,No
EMP2951,Employee_2952,57,2,High,Excellent,13559,10 hours,7.63,No,No
EMP2952,Employee_2953,22,3,High,Good,19097,5 hours,4.722,No,No
EMP2953,Employee_2954,35,14,Very High,Good,11401,11 hours,20.467,No,No
EMP2954,Employee_2955,49,14,Very Low,Excellent,14659,1 hours,27.748,No,Yes
EMP2955,Employee_2956,59,12,Low,Good,12122,3 hours,6.93,No,No
EMP2956,Employee_2957,21,7,Very Low,Excellent,16894,3 hours,28.282,Yes,Yes
EMP2957,Employee_2958,36,6,Very High,Good,3877,8 hours,14.388,No,No
EMP2958,Employee_2959,31,10,Very Low,Good,16775,8 hours,24.107,No,No
EMP2959,Employee_2960,54,4,High,Excellent,13691,4 hours,22.197,Yes,No
EMP2960,Employee_2961,20,1,High,Excellent,19110,11 hours,20.691,No,No
EMP2961,Employee_2962,34,5,Very Low,Good,5523,2 hours,4.642,No,No
EMP2962,Employee_2963,45,10,Very High,Excellent,15543,No OT,20.201,Yes,No
EMP2963,Employee_2964,56,5,Very Low,Good,9270,5 hours,8.421,No,Yes
EMP2964,Employee_2965,40,9,High,Bad,8088,7 hours,8.047,No,No
EMP2965,Employee_2966,50,9,High,Worst,10564,No OT,14.554,Yes,No
EMP2966,Employee_2967,44,13,Very High,Worst,10066,10 hours,27.06,No,No
EMP2967,Employee_2968,42,10,Very Low,Good,9545,No OT,25.852,No,No
EMP2968,Employee_2969,43,5,High,Worst,5321,10 hours,6.588,No,No
EMP2969,Employee_2970,57,13,High,Good,16132,6 hours,24.771,No,Yes
EMP2970,Employee_2971,47,8,Very Low,Excellent,11330,6 hours,26.824,No,No
EMP2971,Employee_2972,40,10,Very Low,Bad,11294,1 hours,16.26,Yes,No
EMP2972,Employee_2973,37,7,Low,Worst,16553,2 hours,10.316,No,No
EMP2973,Employee_2974,55,7,Very High,Worst,8333,1 hours,28.477,No,No
EMP2974,Employee_2975,54,0,Very High,Excellent,10858,5 hours,10.849,No,No
EMP2975,Employee_2976,28,4,Very Low,Bad,8389,12 hours,10.945,No,Yes
EMP2976,Employee_2977,57,6,Very High,Bad,6205,12 hours,13.794,No,Yes
EMP2977,Employee_2978,49,5,High,Bad,5161,7 hours,29.234,Yes,Yes
EMP2978,Employee_2979,53,4,Very Low,Excellent,3643,7 hours,20.786,No,Yes
EMP2979,Employee_2980,51,7,Very Low,Worst,17986,No OT,5.332,No,No
EMP2980,Employee_2981,22,2,Very Low,Worst,14628,10 hours,16.329,No,Yes
EMP2981,Employee_2982,22,5,Low,Bad,8351,8 hours,16.698,No,Yes
EMP2982,Employee_2983,47,14,Very High,Excellent,7553,10 hours,26.327,No,Yes
EMP2983,Employee_2984,34,4,Low,Excellent,9518,7 hours,15.841,No,Yes
EMP2984,Employee_2985,42,7,High,Excellent,8723,8 hours,17.548,Yes,No
EMP2985,Employee_2986,59,3,Very High,Bad,10946,12 hours,7.989,No,No
EMP2986,Employee_2987,30,7,Low,Excellent,3610,12 hours,27.268,No,No
EMP2987,Employee_2988,51,9,Very Low,Bad,7302,8 hours,19.34,Yes,No
EMP2988,Employee_2989,55,13,Low,Bad,4543,10 hours,4.86,No,No
EMP2989,Employee_2990,52,14,Very Low,Bad,4466,11 hours,20.159,No,Yes
EMP2990,Employee_2991,43,1,Low,Good,12108,5 hours,28.865,Yes,Yes
EMP2991,Employee_2992,58,8,Low,Bad,17656,2 hours,2.768,No,No
EMP2992,Employee_2993,53,12,Low,Excellent,9236,No OT,27.999,No,No
EMP2993,Employee_2994,47,8,Very Low,Good,16719,10 hours,14.743,No,No
EMP2994,Employee_2995,56,14,Low,Worst,12043,7 hours,7.226,No,No
EMP2995,Employee_2996,26,13,Very High,Worst,7536,9 hours,13.718,No,No
EMP2996,Employee_2997,23,9,Very High,Excellent,13206,2 hours,12.888,No,No
EMP2997,Employee_2998,56,9,Very High,Excellent,6642,12 hours,7.621,No,No
EMP2998,Employee_2999,20,12,Very Low,Excellent,15062,6 hours,18.166,No,No
EMP2999,Employee_3000,20,5,Very Low,Excellent,19447,12 hours,29.354,No,No
EMP3000,Employee_3001,39,3,Very High,Good,16055,9 hours,25.204,No,Yes
EMP3001,Employee_3002,38,3,Very High,Excellent,3559,5 hours,26.53,Yes,No
EMP3002,Employee_3003,48,12,Very High,Bad,4733,2 hours,27.568,No,Yes
EMP3003,Employee_3004,29,5,High,Worst,11861,5 hours,27.235,No,No
EMP3004,Employee_3005,37,4,Very High,Excellent,4542,11 hours,1.14,No,No
EMP3005,Employee_3006,47,5,Low,Bad,12463,2 hours,18.103,No,No
EMP3006,Employee_3007,54,6,High,Excellent,5415,12 hours,2.65,Yes,Yes
EMP3007,Employee_3008,50,6,High,Bad,13983,12 hours,8.885,Yes,No
EMP3008,Employee_3009,46,8,Very Low,Good,15905,8 hours,20.957,No,No
EMP3009,Employee_3010,30,7,Low,Worst,8387,12 hours,29.05,Yes,Yes
EMP3010,Employee_3011,57,12,Very Low,Worst,11187,No OT,15.264,No,Yes
EMP3011,Employee_3012,24,5,Very Low,Good,9643,12 hours,2.015,No,No
EMP3012,Employee_3013,27,11,Low,Bad,18667,7 hours,21.767,No,Yes
EMP3013,Employee_3014,53,5,Very Low,Excellent,14246,4 hours,15.69,No,Yes
EMP3014,Employee_3015,31,14,Low,Bad,5458,3 hours,9.534,No,No
EMP3015,Employee_3016,57,13,Low,Worst,9028,No OT,7.292,No,Yes
EMP3016,Employee_3017,20,4,Very Low,Good,8447,8 hours,23.737,No,No
EMP3017,Employee_3018,50,0,Very High,Good,4948,12 hours,28.759,Yes,No
EMP3018,Employee_3019,23,8,Very Low,Bad,9306,8 hours,28.277,Yes,No
EMP3019,Employee_3020,24,8,High,Bad,11251,12 hours,26.551,No,No
EMP3020,Employee_3021,49,8,Very Low,Good,11092,4 hours,11.775,No,Yes
EMP3021,Employee_3022,43,14,Low,Worst,15363,10 hours,20.504,No,Yes
EMP3022,Employee_3023,22,10,High,Excellent,17066,8 hours,17.371,No,Yes
EMP3023,Employee_3024,30,7,Low,Excellent,19129,9 hours,19.207,Yes,Yes
EMP3024,Employee_3025,23,12,Very High,Bad,18776,8 hours,21.81,Yes,No
EMP3025,Employee_3026,45,9,Very High,Good,3189,6 hours,17.394,Yes,Yes
EMP3026,Employee_3027,46,12,High,Good,14752,7 hours,16.547,No,No
EMP3027,Employee_3028,46,2,Very High,Good,10482,No OT,21.988,Yes,No
EMP3028,Employee_3029,25,0,Very High,Worst,19679,3 hours,28.203,No,No
EMP3029,Employee_3030,34,10,Very Low,Bad,3799,9 hours,27.044,No,No
EMP3030,Employee_3031,49,11,Very Low,Bad,12934,9 hours,10.305,No,Yes
EMP3031,Employee_3032,56,11,Very High,Bad,11788,3 hours,9.813,Yes,No
EMP3032,Employee_3033,56,7,Very High,Worst,12909,11 hours,1.9,Yes,Yes
EMP3033,Employee_3034,56,6,Very Low,Bad,15415,8 hours,4.747,No,No
EMP3034,Employee_3035,54,12,Very High,Excellent,13790,2 hours,13.256,No,Yes
EMP3035,Employee_3036,42,4,Very High,Bad,16846,11 hours,18.855,Yes,No
EMP3036,Employee_3037,25,9,Low,Bad,7714,9 hours,24.245,No,Yes
EMP3037,Employee_3038,23,6,Very High,Bad,14408,9 hours,4.103,No,No
EMP3038,Employee_3039,37,9,High,Worst,5839,No OT,9.518,No,No
EMP3039,Employee_3040,28,3,Low,Excellent,6513,10 hours,1.073,No,No
EMP3040,Employee_3041,48,8,High,Excellent,16601,4 hours,17.634,Yes,No
EMP3041,Employee_3042,32,10,Very High,Good,4135,6 hours,3.497,No,No
EMP3042,Employee_3043,36,9,Very Low,Good,14913,11 hours,27.978,No,No
EMP3043,Employee_3044,51,13,Low,Excellent,13101,3 hours,22.012,No,No
EMP3044,Employee_3045,41,1,Very Low,Bad,9548,8 hours,9.487,No,No
EMP3045,Employee_3046,23,8,Low,Bad,7516,5 hours,17.681,No,Yes
EMP3046,Employee_3047,24,8,Very Low,Bad,7102,5 hours,25.877,Yes,No
EMP3047,Employee_3048,56,4,Low,Worst,19217,2 hours,13.799,No,Yes
EMP3048,Employee_3049,32,10,Low,Bad,7511,9 hours,26.16,Yes,No
EMP3049,Employee_3050,53,0,High,Worst,17024,9 hours,7.517,Yes,Yes
EMP3050,Employee_3051,41,6,Very Low,Excellent,14413,4 hours,12.816,No,No
EMP3051,Employee_3052,42,9,High,Bad,19319,9 hours,14.405,No,No
EMP3052,Employee_3053,22,9,High,Bad,15715,5 hours,19.018,No,Yes
EMP3053,Employee_3054,53,3,Very Low,Good,10975,3 hours,22.389,No,No
EMP3054,Employee_3055,51,8,Low,Excellent,15621,12 hours,23.413,No,No
EMP3055,Employee_3056,40,5,High,Bad,13511,2 hours,9.244,No,No
EMP3056,Employee_3057,40,12,Very Low,Worst,13558,4 hours,6.615,No,No
EMP3057,Employee_3058,30,2,Low,Excellent,3526,6 hours,11.468,No,No
EMP3058,Employee_3059,58,5,High,Good,4753,10 hours,11.879,No,No
EMP3059,Employee_3060,23,12,High,Excellent,17656,5 hours,20.228,No,No
EMP3060,Employee_3061,20,9,High,Worst,13220,1 hours,14.078,No,No
EMP3061,Employee_3062,47,5,Low,Good,15741,No OT,23.007,No,No
EMP3062,Employee_3063,43,4,High,Worst,7841,4 hours,5.59,No,No
EMP3063,Employee_3064,54,1,Low,Excellent,7041,4 hours,22.332,No,No
EMP3064,Employee_3065,32,9,Very High,Good,11965,11 hours,11.91,Yes,No
EMP3065,Employee_3066,53,9,High,Worst,17418,11 hours,13.127,No,No
EMP3066,Employee_3067,30,1,Very High,Excellent,7417,5 hours,22.574,No,No
EMP3067,Employee_3068,55,6,Very Low,Worst,11977,2 hours,8.884,No,No
EMP3068,Employee_3069,36,1,High,Bad,17587,No OT,23.716,No,Yes
EMP3069,Employee_3070,54,11,Very Low,Excellent,3448,3 hours,1.662,No,No
EMP3070,Employee_3071,37,5,Very Low,Good,7585,3 hours,9.199,No,No
EMP3071,Employee_3072,59,4,Very Low,Good,15751,9 hours,23.859,No,No
EMP3072,Employee_3073,41,3,Very High,Bad,11108,1 hours,29.259,No,Yes
EMP3073,Employee_3074,43,6,Low,Worst,18534,7 hours,20.471,No,No
EMP3074,Employee_3075,38,7,Very High,Worst,14443,5 hours,22.145,No,No
EMP3075,Employee_3076,56,3,Very High,Good,3294,11 hours,1.668,No,No
EMP3076,Employee_3077,58,0,Very Low,Worst,4238,2 hours,28.74,Yes,Yes
EMP3077,Employee_3078,40,0,High,Excellent,18321,No OT,10.477,No,No
EMP3078,Employee_3079,27,0,Low,Excellent,19074,11 hours,21.004,No,No
EMP3079,Employee_3080,47,10,Very Low,Good,16049,10 hours,1.16,No,Yes
EMP3080,Employee_3081,24,0,Low,Excellent,5816,2 hours,11.59,No,Yes
EMP3081,Employee_3082,36,4,Very High,Good,4098,7 hours,12.437,No,Yes
EMP3082,Employee_3083,56,3,Low,Worst,17679,3 hours,7.46,No,No
EMP3083,Employee_3084,55,12,Low,Worst,4737,2 hours,17.401,No,No
EMP3084,Employee_3085,38,13,High,Worst,5765,12 hours,3.533,No,No
EMP3085,Employee_3086,46,8,Very Low,Bad,17230,10 hours,23.894,No,Yes
EMP3086,Employee_3087,53,14,Low,Good,14434,3 hours,5.446,No,No
EMP3087,Employee_3088,30,2,Low,Excellent,15091,10 hours,28.151,No,Yes
EMP3088,Employee_3089,31,13,Very High,Worst,3410,3 hours,14.159,No,Yes
EMP3089,Employee_3090,40,6,Very High,Bad,7786,1 hours,6.554,No,No
EMP3090,Employee_3091,30,10,Low,Excellent,12069,3 hours,16.268,No,No
EMP3091,Employee_3092,58,7,Very Low,Excellent,8835,10 hours,11.509,No,No
EMP3092,Employee_3093,47,5,Low,Excellent,4986,11 hours,3.918,No,No
EMP3093,Employee_3094,24,11,Low,Worst,11126,8 hours,14.379,No,No
EMP3094,Employee_3095,36,12,High,Excellent,12070,3 hours,26.629,No,No
EMP3095,Employee_3096,39,9,Very Low,Good,10300,11 hours,17.699,No,Yes
EMP3096,Employee_3097,31,12,High,Bad,18548,No OT,15.132,No,No
EMP3097,Employee_3098,25,0,Very Low,Excellent,5403,No OT,22.216,No,Yes
EMP3098,Employee_3099,36,7,Very Low,Excellent,11262,No OT,19.595,No,Yes
EMP3099,Employee_3100,38,14,Very Low,Good,13502,4 hours,8.069,Yes,No
EMP3100,Employee_3101,45,9,High,Excellent,9701,5 hours,9.511,No,No
EMP3101,Employee_3102,51,2,High,Worst,6295,11 hours,22.517,No,No
EMP3102,Employee_3103,25,7,High,Worst,18687,5 hours,7.422,No,No
EMP3103,Employee_3104,55,11,Very High,Worst,15875,5 hours,5.527,No,No
EMP3104,Employee_3105,57,3,High,Excellent,5121,8 hours,20.099,Yes,No
EMP3105,Employee_3106,30,7,Very High,Bad,6582,No OT,26.209,No,No
EMP3106,Employee_3107,52,10,Very High,Bad,17477,9 hours,16.622,No,No
EMP3107,Employee_3108,43,0,Very High,Excellent,12821,5 hours,27.281,No,No
EMP3108,Employee_3109,42,2,Low,Bad,8700,12 hours,7.665,No,No
EMP3109,Employee_3110,34,5,Low,Bad,10232,7 hours,8.107,No,No
EMP3110,Employee_3111,46,14,Low,Excellent,7288,7 hours,16.531,No,No
EMP3111,Employee_3112,30,14,Very High,Worst,4085,11 hours,6.132,No,Yes
EMP3112,Employee_3113,36,8,Very High,Excellent,18891,2 hours,26.248,No,No
EMP3113,Employee_3114,33,1,Very Low,Worst,18600,12 hours,11.471,No,Yes
EMP3114,Employee_3115,46,10,Very High,Worst,11645,4 hours,29.123,No,No
EMP3115,Employee_3116,37,0,Low,Bad,11810,9 hours,9.662,No,No
EMP3116,Employee_3117,47,14,Very High,Bad,11828,3 hours,28.807,Yes,No
EMP3117,Employee_3118,23,9,Very High,Worst,7874,11 hours,7.782,No,Yes
EMP3118,Employee_3119,26,2,Very Low,Worst,16767,No OT,19.991,No,Yes
EMP3119,Employee_3120,54,3,Very High,Bad,13913,8 hours,20.716,No,No
EMP3120,Employee_3121,28,10,High,Good,19215,4 hours,28.196,No,Yes
EMP3121,Employee_3122,27,4,Very Low,Worst,17332,1 hours,16.993,Yes,No
EMP3122,Employee_3123,36,2,Very High,Worst,7432,11 hours,22.081,No,No
EMP3123,Employee_3124,36,12,Very High,Worst,10265,1 hours,26.958,No,No
EMP3124,Employee_3125,52,9,Very Low,Bad,9103,10 hours,15.59,No,No
EMP3125,Employee_3126,51,10,Very High,Excellent,14012,6 hours,7.745,No,No
EMP3126,Employee_3127,27,1,Low,Worst,18900,3 hours,6.634,No,No
EMP3127,Employee_3128,38,1,High,Worst,5031,No OT,13.567,No,Yes
EMP3128,Employee_3129,57,6,High,Worst,11519,4 hours,7.26,No,No
EMP3129,Employee_3130,22,8,Low,Excellent,11988,1 hours,15.945,No,Yes
EMP3130,Employee_3131,24,9,Very High,Excellent,8299,6 hours,18.569,No,No
EMP3131,Employee_3132,32,1,Very High,Worst,15952,8 hours,24.379,No,No
EMP3132,Employee_3133,50,6,High,Worst,6094,12 hours,27.486,No,No
EMP3133,Employee_3134,35,6,Very High,Good,5977,No OT,7.109,No,No
EMP3134,Employee_3135,51,10,High,Excellent,8725,11 hours,23.825,No,Yes
EMP3135,Employee_3136,41,6,High,Good,4268,1 hours,1.915,Yes,No
EMP3136,Employee_3137,48,2,Low,Worst,19161,10 hours,24.848,No,No
EMP3137,Employee_3138,41,11,High,Worst,19756,5 hours,19.001,Yes,No
EMP3138,Employee_3139,22,6,Very High,Worst,10617,7 hours,14.669,No,Yes
EMP3139,Employee_3140,29,0,Very High,Worst,18032,6 hours,10.875,No,No
EMP3140,Employee_3141,40,9,Very Low,Bad,15934,8 hours,15.853,No,Yes
EMP3141,Employee_3142,35,0,Very High,Bad,14885,1 hours,3.425,No,No
EMP3142,Employee_3143,31,4,Very Low,Bad,12796,11 hours,1.425,No,No
EMP3143,Employee_3144,21,14,High,Good,9279,8 hours,2.787,No,Yes
EMP3144,Employee_3145,43,1,Very High,Excellent,3095,3 hours,3.584,No,No
EMP3145,Employee_3146,54,8,Low,Worst,18478,10 hours,5.648,No,No
EMP3146,Employee_3147,49,14,Low,Excellent,10021,2 hours,17.552,No,No
EMP3147,Employee_3148,49,6,Low,Bad,18185,6 hours,1.514,No,No
EMP3148,Employee_3149,54,3,High,Worst,8868,4 hours,4.435,No,No
EMP3149,Employee_3150,38,3,High,Worst,16071,12 hours,5.525,Yes,No
EMP3150,Employee_3151,27,1,Very Low,Good,11041,4 hours,20.0,No,Yes
EMP3151,Employee_3152,45,4,Low,Excellent,19515,11 hours,11.569,Yes,No
EMP3152,Employee_3153,59,3,Very Low,Good,14307,12 hours,26.266,No,No
EMP3153,Employee_3154,26,11,Very Low,Bad,10290,1 hours,4.204,Yes,No
EMP3154,Employee_3155,49,12,Very High,Excellent,18495,5 hours,8.765,Yes,No
EMP3155,Employee_3156,26,0,Very High,Bad,9516,5 hours,11.696,No,No
EMP3156,Employee_3157,22,11,Low,Good,12341,11 hours,25.928,No,Yes
EMP3157,Employee_3158,20,7,High,Good,14702,3 hours,17.142,Yes,No
EMP3158,Employee_3159,55,2,Very High,Worst,3807,4 hours,15.679,Yes,No
EMP3159,Employee_3160,44,13,High,Excellent,16031,6 hours,2.117,No,No
EMP3160,Employee_3161,56,5,Very Low,Excellent,19434,7 hours,2.405,No,No
EMP3161,Employee_3162,20,3,Very Low,Worst,14400,5 hours,13.131,Yes,No
EMP3162,Employee_3163,34,8,Very Low,Excellent,19439,4 hours,16.097,No,Yes
EMP3163,Employee_3164,56,6,Very Low,Bad,6664,11 hours,6.414,No,No
EMP3164,Employee_3165,32,8,Low,Bad,3743,2 hours,7.341,Yes,Yes
EMP3165,Employee_3166,59,9,Very Low,Good,9030,6 hours,5.174,Yes,No
EMP3166,Employee_3167,27,2,Very High,Bad,17661,7 hours,18.061,Yes,No
EMP3167,Employee_3168,24,0,Very Low,Excellent,17975,2 hours,9.742,No,No
EMP3168,Employee_3169,28,4,High,Worst,3079,4 hours,26.395,No,No
EMP3169,Employee_3170,20,2,Very High,Good,17809,10 hours,1.213,Yes,Yes
EMP3170,Employee_3171,55,5,High,Worst,15132,1 hours,2.666,No,No
EMP3171,Employee_3172,54,7,High,Good,5966,9 hours,14.276,No,No
EMP3172,Employee_3173,21,10,Low,Good,18534,9 hours,10.085,No,No
EMP3173,Employee_3174,59,12,Low,Worst,6728,11 hours,21.638,No,No
EMP3174,Employee_3175,42,3,High,Bad,7536,3 hours,13.268,No,Yes
EMP3175,Employee_3176,28,4,High,Bad,19509,11 hours,29.481,No,No
EMP3176,Employee_3177,53,4,Very Low,Bad,8813,3 hours,20.17,No,Yes
EMP3177,Employee_3178,33,3,Very High,Bad,3947,11 hours,27.824,No,No
EMP3178,Employee_3179,23,3,Very Low,Worst,15565,12 hours,25.597,No,Yes
EMP3179,Employee_3180,49,3,Low,Excellent,18844,7 hours,28.889,No,Yes
EMP3180,Employee_3181,50,3,Low,Good,3594,2 hours,23.244,No,No
EMP3181,Employee_3182,57,3,Very Low,Worst,19524,4 hours,2.261,No,No
EMP3182,Employee_3183,30,4,Very High,Bad,17017,10 hours,18.556,No,Yes
EMP3183,Employee_3184,54,1,High,Bad,7205,4 hours,22.264,No,No
EMP3184,Employee_3185,27,1,Very Low,Worst,10782,1 hours,14.89,No,Yes
EMP3185,Employee_3186,22,8,Low,Good,5660,8 hours,19.438,No,No
EMP3186,Employee_3187,33,1,Very High,Worst,19013,3 hours,14.544,No,No
EMP3187,Employee_3188,32,5,Low,Worst,9856,8 hours,11.084,No,Yes
EMP3188,Employee_3189,51,1,Very High,Excellent,9089,8 hours,16.139,No,No
EMP3189,Employee_3190,53,4,Very High,Worst,8318,1 hours,20.199,No,No
EMP3190,Employee_3191,38,3,Very High,Excellent,18405,8 hours,22.058,Yes,No
EMP3191,Employee_3192,57,11,Very Low,Good,11062,8 hours,17.121,Yes,No
EMP3192,Employee_3193,35,6,Very Low,Worst,11506,1 hours,6.196,No,No
EMP3193,Employee_3194,21,14,Very Low,Worst,14651,10 hours,5.584,No,Yes
EMP3194,Employee_3195,59,6,Very High,Bad,18730,12 hours,6.021,Yes,Yes
EMP3195,Employee_3196,36,12,Very High,Worst,6236,5 hours,23.614,No,No
EMP3196,Employee_3197,53,5,Low,Bad,6680,8 hours,27.363,No,Yes
EMP3197,Employee_3198,35,9,High,Bad,18383,3 hours,11.182,No,No
EMP3198,Employee_3199,57,4,Very Low,Bad,14298,1 hours,13.509,Yes,No
EMP3199,Employee_3200,21,0,Very High,Good,6872,6 hours,11.652,No,Yes
EMP3200,Employee_3201,21,11,Low,Excellent,4867,8 hours,3.631,No,No
EMP3201,Employee_3202,45,14,Low,Bad,18820,5 hours,7.345,No,No
EMP3202,Employee_3203,32,2,Low,Worst,6920,10 hours,9.096,Yes,No
EMP3203,Employee_3204,50,8,Very Low,Worst,8693,10 hours,15.906,No,Yes
EMP3204,Employee_3205,53,14,Very Low,Bad,13948,3 hours,27.844,No,No
EMP3205,Employee_3206,58,13,High,Bad,11456,No OT,7.3,No,No
